1.001948651562276e-15	1.002076196363911e-15	1.0023606072500998e-15	1.0028038624481854e-15	1.0034094560652444e-15	1.0041815611427841e-15	1.0051254720813545e-15	1.0062472977219344e-15	1.0075534035434478e-15	1.0090508151887537e-15	1.0107465262398639e-15	1.0126476893236151e-15	1.0147608700394957e-15	1.0170923769178205e-15	1.0196474149304743e-15	1.0224303143846493e-15	1.0254439885622557e-15	1.0286897174113778e-15	1.0321673976160289e-15	1.0358743557605958e-15	1.0398066427898376e-15	1.0439568968025774e-15	1.0483167306976097e-15	1.052874070777515e-15	1.057615393894271e-15	1.0625229673869914e-15	1.067580168764634e-15	1.0727629491055865e-15	1.0780486268763687e-15	1.0834117233806871e-15	1.0888247375088681e-15	1.0942564210082339e-15	1.0996756784659374e-15	1.1050524302990034e-15	1.110351296173634e-15	1.115544939423787e-15	1.120583234951118e-15	1.1254502087441521e-15	1.1301160714704665e-15	1.134528486742855e-15	1.138668246597556e-15	1.1425137833571005e-15	1.1461248952774367e-15	1.1493724464735984e-15	1.1520446356910574e-15	1.1549390451071265e-15	1.1591520144963304e-15	1.1771897375878572e-15	8.938783947394473e-16	3.771710903207853e-15	-5.246807124860679e-12	4.2795989411109755e-16	1.0895878323215563e-15	1.158612721713849e-15	1.1568081955991443e-15	1.1535888543530679e-15	1.1506382720089447e-15	1.1472439423497283e-15	1.1438007629264056e-15	1.1401064102059276e-15	1.1360501108021944e-15	1.1317452647999024e-15	1.127174301660295e-15	1.1223770317977977e-15	1.1173934127853611e-15	1.112254738549135e-15	1.1069871624497523e-15	1.1016373062382554e-15	1.0962288480330476e-15	1.090797157690027e-15	1.0853746851149862e-15	1.0799902527601133e-15	1.0746731480031171e-15	1.0694498530128616e-15	1.0643447876412865e-15	1.0593802828467945e-15	1.0545763979236295e-15	1.0499505537434252e-15	1.0455177461397783e-15	1.041289884514312e-15	1.037277436001108e-15	1.0334880839277768e-15	1.0299265904208494e-15	1.0265965155718758e-15	1.0234985997150715e-15	1.0206322058611099e-15	1.0179947730173333e-15	1.0155825778905821e-15	1.013390674544254e-15	1.0114133222470583e-15	1.0096436332574263e-15	1.0080750445780802e-15	1.0067002604388734e-15	1.0055122514693454e-15	1.004504448735526e-15	1.0036704845450528e-15	1.0030048917000201e-15	1.0025031608225934e-15	1.002161258704903e-15	1.0019769782029775e-15
1.7019968343474364e-10	1.7021326335186573e-10	1.702435472095059e-10	1.7029078027724863e-10	1.7035533604414243e-10	1.7043770763602047e-10	1.7053849635010052e-10	1.706583974150496e-10	1.7079818314122438e-10	1.7095868365480857e-10	1.7114076544333304e-10	1.7134530797202614e-10	1.7157317866228616e-10	1.7182520655603885e-10	1.7210215500017313e-10	1.7240469381660892e-10	1.727333710624513e-10	1.7308858542386404e-10	1.7347055890869342e-10	1.738793109161956e-10	1.7431463378055717e-10	1.7477607067932325e-10	1.7526289537879578e-10	1.757740960702936e-10	1.763083617403653e-10	1.768640728258885e-10	1.774392959797126e-10	1.7803178346813116e-10	1.786389773664089e-10	1.7925801882643529e-10	1.7988576251134396e-10	1.805187961620138e-10	1.8115346587204792e-10	1.8178590536153705e-10	1.8241207118775385e-10	1.8302778172823884e-10	1.8362876038739616e-10	1.8421068221375923e-10	1.8476922338166553e-10	1.8530011233315235e-10	1.857991832027223e-10	1.8626242818267345e-10	1.866860509248931e-10	1.870665156937863e-10	1.874006027749781e-10	1.8768545842824487e-10	1.879186421718619e-10	1.880985114707719e-10	1.8822798473744315e-10	1.8854451411758691e-10	1.8360371138547557e-10	1.8826610907584565e-10	1.8815083874187502e-10	1.879902756087708e-10	1.877762936647462e-10	1.87509949092526e-10	1.8719344114127714e-10	1.86829472480962e-10	1.864211388492835e-10	1.8597186586720743e-10	1.8548535981827727e-10	1.8496555812506652e-10	1.8441657561476155e-10	1.8384265136323767e-10	1.832480962710516e-10	1.8263724078306783e-10	1.8201438456807003e-10	1.8138374895455042e-10	1.8074943236021555e-10	1.8011536973674206e-10	1.794852957601402e-10	1.7886271376927205e-10	1.7825086860095565e-10	1.7765272515579194e-10	1.7707095204784498e-10	1.765079104765734e-10	1.759656482016742e-10	1.7544589845938555e-10	1.7495008348912656e-10	1.7447932245357142e-10	1.7403444370429231e-10	1.7361599969619497e-10	1.7322428624382984e-10	1.7285936371559337e-10	1.7252108080686797e-10	1.722090999250855e-10	1.7192292414006558e-10	1.716619245900644e-10	1.7142536868575655e-10	1.7121244805711014e-10	1.710223061252256e-10	1.7085406483063596e-10	1.7070685017261618e-10	1.705798162230286e-10	1.70472167313692e-10	1.703831781255781e-10	1.7031221144041492e-10	1.702587333497709e-10	1.7022232574311996e-10	1.7020269596046841e-10
1.6566205996787538e-10	1.6572171836107935e-10	1.6585464705426853e-10	1.6606167659341178e-10	1.663440884342698e-10	1.667036071542692e-10	1.6714238953178168e-10	1.6766301015635392e-10	1.68268443140863e-10	1.6896203941346752e-10	1.6974749897231775e-10	1.7062883738974065e-10	1.7161034575914028e-10	1.72696543186987e-10	1.7389212084778417e-10	1.7520187654958242e-10	1.7663063870367059e-10	1.781831785629482e-10	1.7986410960448715e-10	1.8167777298996044e-10	1.8362810815189878e-10	1.8571850776313427e-10	1.8795165663853655e-10	1.9032935453624246e-10	1.928523234137301e-10	1.9552000033136683e-10	1.9833031823460845e-10	2.0127947778964512e-10	2.0436171482648563e-10	2.0756906934815253e-10	2.1089116370643146e-10	2.1431499917594504e-10	2.1782478190228933e-10	2.2140179068478643e-10	2.2502430026760714e-10	2.286675749872558e-10	2.3230394637488402e-10	2.3590299053197775e-10	2.3943181305793945e-10	2.4285545400211557e-10	2.4613741353899137e-10	2.492402963702874e-10	2.5212656553879245e-10	2.5475938418740104e-10	2.571035304335916e-10	2.591263242742089e-10	2.6079856560263017e-10	2.6209540093835166e-10	2.630006257655668e-10	2.6403757304911174e-10	2.585819452957399e-10	2.632347883678777e-10	2.6247052454335943e-10	2.6131446317230074e-10	2.597759431586398e-10	2.578773612433236e-10	2.556463719562295e-10	2.531144911810923e-10	2.503161251511225e-10	2.4728763152136027e-10	2.4406639489261343e-10	2.4068995413999725e-10	2.3719521532755474e-10	2.3361776500376386e-10	2.2999130118533532e-10	2.2634718508767605e-10	2.227141119587934e-10	2.1911789727993075e-10	2.1558136359938232e-10	2.1212431822497445e-10	2.0876360607532166e-10	2.0551322335811185e-10	2.0238447792892799e-10	1.9938618340798633e-10	1.9652487546536112e-10	1.9380504045848138e-10	1.912293481829498e-10	1.8879888224006784e-10	1.8651336292205474e-10	1.8437135904588965e-10	1.8237048607462544e-10	1.8050758907261793e-10	1.7877890967503874e-10	1.771802369243659e-10	1.757070422859486e-10	1.743545994913694e-10	1.731180900967031e-10	1.719926957868466e-10	1.7097367853722793e-10	1.7005644976880034e-10	1.6923662961595636e-10	1.6851009738290074e-10	1.6787303419736229e-10	1.6732195879082215e-10	1.6685375724599572e-10	1.6646570745909915e-10	1.6615549896817367e-10	1.6592124870520498e-10	1.657615131334463e-10	1.6567529714083457e-10
1.1357570721960223e-10	1.1364298418662882e-10	1.137929072742594e-10	1.1402646037617766e-10	1.1434517329636828e-10	1.1475112786376535e-10	1.1524696602102566e-10	1.1583589969465638e-10	1.1652172217940475e-10	1.1730882068046992e-10	1.1820218954438013e-10	1.1920744356968314e-10	1.2033083061464936e-10	1.2157924250319803e-10	1.2296022296393644e-10	1.244819710093914e-10	1.261533377641426e-10	1.2798381426745823e-10	1.2998350719599322e-10	1.3216309876666961e-10	1.3453378627426807e-10	1.3710719578852504e-10	1.3989526348789373e-10	1.4291007695263376e-10	1.4616366750644262e-10	1.4966774347260471e-10	1.5343335305763952e-10	1.5747046470764648e-10	1.6178745239019805e-10	1.6639047369072475e-10	1.7128273030993766e-10	1.7646360406899717e-10	1.8192766753216413e-10	1.8766357766188195e-10	1.9365287413494985e-10	1.998687218221613e-10	2.0627465962911352e-10	2.1282344460542013e-10	2.1945610981257576e-10	2.261013827930133e-10	2.326756352089945e-10	2.390835361723752e-10	2.4521958939297277e-10	2.5097066029678543e-10	2.5621955359608477e-10	2.608495691246851e-10	2.647498275123689e-10	2.678210409651968e-10	2.6998381530261634e-10	2.7203090629086404e-10	3.2872030265255173e-10	2.705429975643833e-10	2.687152701402091e-10	2.6596650598250203e-10	2.623567816562751e-10	2.579796052558149e-10	2.529422863784445e-10	2.473600597787288e-10	2.413505152014912e-10	2.3502872917524136e-10	2.2850332139635327e-10	2.2187354574339565e-10	2.152274003483503e-10	2.086406754631903e-10	2.0217676637492098e-10	1.9588708285474673e-10	1.8981187859994976e-10	1.8398134470195043e-10	1.7841683801817444e-10	1.731321448746061e-10	1.681347087160289e-10	1.634267744255278e-10	1.5900642178369156e-10	1.5486847533714588e-10	1.510052885872065e-10	1.4740740757119933e-10	1.4406412317771505e-10	1.4096392389458101e-10	1.3809486146947656e-10	1.3544484187049287e-10	1.33001853176268e-10	1.3075414097662467e-10	1.2869034063634329e-10	1.2679957454541032e-10	1.250715212853652e-10	1.234964625549603e-10	1.220653127235745e-10	1.2076963503132958e-10	1.19601647726331e-10	1.1855422281190653e-10	1.1762087956112066e-10	1.1679577452688748e-10	1.1607368942414301e-10	1.1545001797379631e-10	1.1492075256412125e-10	1.1448247139720542e-10	1.1413232663738304e-10	1.1386803395552699e-10	1.1368786376720408e-10	1.1359063438222734e-10
7.716279248793936e-11	7.721816750317645e-11	7.734159101347054e-11	7.75339276243295e-11	7.779652639014011e-11	7.813123246913658e-11	7.854040304162796e-11	7.902692760186679e-11	7.959425275327768e-11	8.024641164944758e-11	8.098805822524163e-11	8.182450634963637e-11	8.276177399757507e-11	8.380663247652366e-11	8.496666064241039e-11	8.625030388628026e-11	8.766693744922301e-11	8.922693330421695e-11	9.094172940000281e-11	9.28238994512286e-11	9.488722063064389e-11	9.714673540720572e-11	9.961880229190826e-11	1.0232112830664875e-10	1.0527277344677327e-10	1.0849411413715315e-10	1.1200674850832731e-10	1.1583332112006277e-10	1.1999723835415748e-10	1.2452223810115355e-10	1.2943176863170307e-10	1.3474812209670733e-10	1.4049125885269811e-10	1.466772514140946e-10	1.53316274214303e-10	1.6041007162495042e-10	1.6794885883871327e-10	1.759076558428378e-10	1.8424213467181082e-10	1.9288418393306028e-10	2.0173756628956845e-10	2.106742621219408e-10	2.1953232295853428e-10	2.2811627846241487e-10	2.362010593696131e-10	2.4354060709517076e-10	2.4988125100331234e-10	2.549797115839648e-10	2.586245387207591e-10	2.606557876782418e-10	2.328430218294167e-10	2.59556564952444e-10	2.564818554077398e-10	2.51889650948672e-10	2.45973429144971e-10	2.3896763845317917e-10	2.3112446220273409e-10	2.2269453632729845e-10	2.139117788782637e-10	2.049831217179732e-10	1.9608289899373647e-10	1.8735132070887276e-10	1.7889580968816433e-10	1.7079421639151742e-10	1.6309899293089913e-10	1.5584164885417523e-10	1.490370382277483e-10	1.4268721723646236e-10	1.3678475273467454e-10	1.3131545681119745e-10	1.2626057959606502e-10	1.2159852187206756e-10	1.1730614046053123e-10	1.1335971924123565e-10	1.0973567262855396e-10	1.0641103952094073e-10	1.0336381620512606e-10	1.0057316766261469e-10	9.801954866566447e-11	9.568475922693049e-11	9.355195333543988e-11	9.16056153849831e-11	8.983151511900689e-11	8.821664912579518e-11	8.674917477076379e-11	8.541834081085475e-11	8.421441770367425e-11	8.312862970046868e-11	8.215309012600347e-11	8.12807407543029e-11	8.050529582303112e-11	7.982119098007286e-11	7.922353727447395e-11	7.870808018855748e-11	7.82711636322859e-11	7.790969877807016e-11	7.762113759403878e-11	7.740345093185514e-11	7.725511103288475e-11	7.717507833533269e-11
5.443314956779085e-11	5.447591652255599e-11	5.457124759088907e-11	5.4719832304962964e-11	5.4922748436530906e-11	5.518147382379305e-11	5.5497902662746386e-11	5.587436650952144e-11	5.6313660309504693e-11	5.681907384146458e-11	5.7394429040983315e-11	5.8044123745141844e-11	5.877318248041716e-11	5.958731499442218e-11	6.049298330739916e-11	6.149747812236188e-11	6.260900547845156e-11	6.38367845431628e-11	6.519115739587309e-11	6.668371153022677e-11	6.832741555158516e-11	7.013676810143633e-11	7.212795933290878e-11	7.431904313966826e-11	7.673011666218828e-11	7.938350109415855e-11	8.230391418639908e-11	8.551861961727198e-11	8.905753101495469e-11	9.295323809888852e-11	9.724090818450606e-11	1.0195799710858953e-10	1.0714367830304145e-10	1.1283786626713806e-10	1.1907967108750815e-10	1.2590507552107236e-10	1.3334358090162147e-10	1.4141353495126548e-10	1.50115856584734e-10	1.594259472399866e-10	1.6928378432576438e-10	1.7958260106635977e-10	1.9015723811603006e-10	2.0077422239517738e-10	2.111268337207584e-10	2.2083896946884194e-10	2.2948265537073026e-10	2.3661130658072074e-10	2.4180949083999826e-10	2.447347615481072e-10	2.5393087564436593e-10	2.431537473025233e-10	2.3874284273791373e-10	2.3227147029441865e-10	2.241270073397797e-10	2.147517540884252e-10	2.0458510678953693e-10	1.940248827817611e-10	1.8340403416291816e-10	1.7298247526899988e-10	1.6294922056996377e-10	1.5343094326429443e-10	1.445032934695804e-10	1.3620250754018506e-10	1.2853590500778308e-10	1.2149065343909872e-10	1.1504068560051689e-10	1.0915192309406393e-10	1.0378607523214519e-10	9.890330515376382e-11	9.44640312348152e-11	9.04300891744193e-11	8.676543405859166e-11	8.34365197578401e-11	8.04124578513171e-11	7.766503048518444e-11	7.516861022988851e-11	7.290002414990192e-11	7.083838765668394e-11	6.896492537178746e-11	6.726279029546829e-11	6.57168884199043e-11	6.431371306401278e-11	6.304119126183972e-11	6.188854323121493e-11	6.084615511407208e-11	5.99054646446974e-11	5.90588590943085e-11	5.829958467305737e-11	5.76216665013659e-11	5.701983825758681e-11	5.648948064385819e-11	5.602656786922398e-11	5.562762142183757e-11	5.5289670479047325e-11	5.50102183844584e-11	5.478721470009658e-11	5.461903241752134e-11	5.4504449986948514e-11	5.444263789207492e-11
3.998382996272049e-11	4.0016823111901655e-11	4.0090370486708795e-11	4.0205011010083136e-11	4.0361587841175463e-11	4.056125869578075e-11	4.080551012018612e-11	4.109617599210959e-11	4.143546060281669e-11	4.182596676901406e-11	4.227072952045388e-11	4.277325602628446e-11	4.3337572548660444e-11	4.3968279358045574e-11	4.467061470584819e-11	4.5450529134133104e-11	4.631477160248985e-11	4.727098913518473e-11	4.8327841925649476e-11	4.949513607814574e-11	5.0783976396871176e-11	5.220694182416902e-11	5.3778286236967244e-11	5.551416725828846e-11	5.743290540994842e-11	5.955527514899573e-11	6.190482780135743e-11	6.450824372265987e-11	6.739570654740839e-11	7.060128514145086e-11	7.416329754708132e-11	7.812461368996408e-11	8.25328271824988e-11	8.744018728708078e-11	9.290312505738448e-11	9.898112707379303e-11	1.0573460070004927e-10	1.132212339378142e-10	1.214901896197954e-10	1.3057331784656617e-10	1.4047249936566277e-10	1.5114239747627153e-10	1.6246855617056392e-10	1.7424229609398335e-10	1.8613656156929316e-10	1.9769084248211444e-10	2.0831623963730217e-10	2.173354590858662e-10	2.2406384718103313e-10	2.2802870084494572e-10	2.3639010761872933e-10	2.2583323249976083e-10	2.2007924640521965e-10	2.1181629895096958e-10	2.0169368001270235e-10	1.904028566705198e-10	1.785717721577746e-10	1.6670955888867824e-10	1.551908718143571e-10	1.4426486592534243e-10	1.3407725845599655e-10	1.2469574833315642e-10	1.1613336351996323e-10	1.0836745065921797e-10	1.013539370726638e-10	9.503742324198822e-11	8.935797101342989e-11	8.425544544158307e-11	7.967213081975612e-11	7.555417548461488e-11	7.185226911470032e-11	6.85218353881397e-11	6.552293216278453e-11	6.281998653409508e-11	6.03814469828825e-11	5.8179404226699896e-11	5.6189212019917727e-11	5.438912582824177e-11	5.27599687795422e-11	5.1284828925725707e-11	4.994878862263531e-11	4.873868493272547e-11	4.764289894615968e-11	4.6651171442343427e-11	4.5754442180289006e-11	4.4944710161828846e-11	4.421491238259647e-11	4.355881880535762e-11	4.2970941528646924e-11	4.24464563658302e-11	4.198113527423362e-11	4.1571288284365985e-11	4.121371376958602e-11	4.0905656064583087e-11	4.064476959361505e-11	4.0429088801731845e-11	4.0257003301464514e-11	4.012723775312653e-11	4.0038836090437994e-11	3.9991149790281985e-11
3.0423918903897546e-11	3.0449771440241315e-11	3.050740178588422e-11	3.059723376940255e-11	3.071993083857275e-11	3.0876404660643053e-11	3.1067827044606963e-11	3.1295645440408437e-11	3.1561602349359576e-11	3.1867759070777626e-11	3.2216524310444835e-11	3.26106882978573e-11	3.30534631932402e-11	3.354853072955209e-11	3.410009822216388e-11	3.471296430389998e-11	3.539259600652829e-11	3.614521912033036e-11	3.69779241284925e-11	3.789879043955155e-11	3.8917032131403016e-11	4.0043168980791967e-11	4.1289227173191335e-11	4.2668974751404033e-11	4.419819753007343e-11	4.5895021784407865e-11	4.7780290387257375e-11	4.987799894043611e-11	5.221579741390009e-11	5.482556013111395e-11	5.7744021474012955e-11	6.101346447267153e-11	6.468243154495692e-11	6.880639622118358e-11	7.344828448711285e-11	7.867865340136503e-11	8.457520748039436e-11	9.122113942240031e-11	9.870149852896612e-11	1.0709640231071472e-10	1.1646943407408476e-10	1.2684912359990095e-10	1.3820130718256386e-10	1.5039108858610716e-10	1.6313622707456208e-10	1.7596050828211133e-10	1.8816678620650626e-10	1.9885770860642913e-10	2.0704247968936287e-10	2.123731529339817e-10	2.564364796902859e-10	2.0922407456489822e-10	2.0217292173111264e-10	1.9227862412902476e-10	1.8051117299030803e-10	1.6781900303809016e-10	1.5497862362395046e-10	1.4254511439430673e-10	1.3086627599489625e-10	1.2012487810977178e-10	1.1038674960630055e-10	1.0164240705025654e-10	9.38384280358936e-11	8.68990464357565e-11	8.074000749203563e-11	7.527688790027886e-11	7.042971382141291e-11	6.612522670489607e-11	6.22977219272313e-11	5.888906535029335e-11	5.5848268773135334e-11	5.313085650215679e-11	5.069815960276637e-11	4.8516614426288506e-11	4.6557105474615176e-11	4.4794370815268795e-11	4.3206475725300447e-11	4.1774353296324866e-11	4.0481407226016843e-11	3.931317048537626e-11	3.825701316350036e-11	3.730189301049565e-11	3.64381427249627e-11	3.565728868170463e-11	3.4951896467582086e-11	3.431543923175992e-11	3.3742185441584954e-11	3.3227103150154697e-11	3.276577833080122e-11	3.2354345222713285e-11	3.198942695594306e-11	3.166808501185471e-11	3.138777630497805e-11	3.114631687882682e-11	3.094185137707036e-11	3.0772827596803294e-11	3.06379755569784e-11	3.0536290620724167e-11	3.046702030698916e-11	3.0429654507739983e-11
2.384010546325151e-11	2.3860751666493198e-11	2.3906775936320084e-11	2.397851647880083e-11	2.4076502878454307e-11	2.4201463189046803e-11	2.4354333777765314e-11	2.4536272144729847e-11	2.4748673016008072e-11	2.4993188083839868e-11	2.527174986713804e-11	2.5586600272359338e-11	2.5940324565350422e-11	2.6335891622547263e-11	2.6776701513912554e-11	2.726664169618745e-11	2.7810153369509483e-11	2.841230987741424e-11	2.9078909437316636e-11	2.98165849725958e-11	3.063293441429634e-11	3.153667555824318e-11	3.2537830426960523e-11	3.364794511984893e-11	3.4880352354952335e-11	3.6250485302502296e-11	3.7776252883401965e-11	3.9478488346083704e-11	4.138148446771718e-11	4.351362978379743e-11	4.590816010521559e-11	4.860403692869292e-11	5.1646956892420055e-11	5.5090480123638873e-11	5.899723318093957e-11	6.344008262492845e-11	6.850306864725042e-11	7.42817036346324e-11	8.088193084875985e-11	8.841653989337837e-11	9.699707311459473e-11	1.0671820465725871e-10	1.1763036771744101e-10	1.2969569040796975e-10	1.4272376460138628e-10	1.5629073705555378e-10	1.6966265145186416e-10	1.817681826217719e-10	1.9129779525423104e-10	1.9677461358595893e-10	1.6449102820464062e-10	1.9388492364300387e-10	1.856007702983368e-10	1.7427373969289555e-10	1.6122157438699772e-10	1.4762270152622532e-10	1.3433486202132745e-10	1.2188724286302494e-10	1.105452369291864e-10	1.00393644415518e-10	9.140800168527593e-11	8.350577369683648e-11	7.657922565837496e-11	7.051476655928237e-11	6.520336537990984e-11	6.054549752780643e-11	5.6452937390763235e-11	5.284884369833267e-11	4.966699797274271e-11	4.685068618653972e-11	4.435149010224216e-11	4.212812431410473e-11	4.014538092955722e-11	3.8373203402945526e-11	3.6785889994683286e-11	3.536141723421559e-11	3.4080869695311316e-11	3.2927961560199884e-11	3.18886361439952e-11	3.0950730988566e-11	3.010369775739593e-11	2.9338367774667704e-11	2.864675551914311e-11	2.8021893669195573e-11	2.7457694392837865e-11	2.6948832501293707e-11	2.6490646853902096e-11	2.607905703874486e-11	2.5710492876618862e-11	2.538183473041108e-11	2.5090362954029476e-11	2.483371511017165e-11	2.4609849825942265e-11	2.441701635531078e-11	2.425372908462877e-11	2.4118746354691253e-11	2.4011053090717874e-11	2.3929846831592196e-11	2.3874526833751935e-11	2.3844686001782528e-11
1.914149985533685e-11	1.9158294412067065e-11	1.9195732288170565e-11	1.9254087826034297e-11	1.9333790689469186e-11	1.943543172743909e-11	1.955977112070392e-11	1.9707749004121083e-11	1.988049881983132e-11	2.0079363726028622e-11	2.030591647129055e-11	2.056198324093741e-11	2.0849672099268287e-11	2.1171406795152493e-11	2.1529966865648145e-11	2.1928535187274214e-11	2.237075438011142e-11	2.2860793784374298e-11	2.340342913060003e-11	2.4004137504560895e-11	2.4669210818645088e-11	2.5405891759896245e-11	2.6222537122005155e-11	2.712881460536443e-11	2.8135940620256052e-11	2.925696842640489e-11	3.0507138135510527e-11	3.190430274456124e-11	3.3469447465402405e-11	3.5227323110912865e-11	3.720721785474942e-11	3.944389485479913e-11	4.197872429350235e-11	4.486103530180469e-11	4.814969989123175e-11	5.19149287638785e-11	5.624018890300875e-11	6.122401340269508e-11	6.698120870804016e-11	7.36424788379311e-11	8.135063236975924e-11	9.025012308315574e-11	1.0046453755980898e-10	1.12053980882925e-10	1.2494255711901023e-10	1.3880968172871389e-10	1.5295711625008896e-10	1.6620947204611278e-10	1.7696111438906767e-10	1.8372725302487206e-10	1.8779321961954968e-10	1.7991729796064074e-10	1.704977322206656e-10	1.57953939883634e-10	1.4396923906337799e-10	1.2989562536033723e-10	1.1659745058911987e-10	1.045169890082826e-10	9.380463803248975e-11	8.44394640191166e-11	7.631466060619711e-11	6.928989645749874e-11	6.32200637210024e-11	5.796935887297072e-11	5.341702633792948e-11	4.945870378035247e-11	4.600564149784927e-11	4.2983034767733594e-11	4.032810839561044e-11	3.7988260829568896e-11	3.591939827846883e-11	3.408449875772327e-11	3.2452402649818587e-11	3.099680772690705e-11	2.969544040997195e-11	2.8529375098120925e-11	2.7482475986051608e-11	2.6540939301615544e-11	2.5692917467329986e-11	2.4928209943270208e-11	2.4238008318339062e-11	2.3614685568069465e-11	2.3051621335612435e-11	2.254305665573307e-11	2.2083972820343992e-11	2.1669990096541198e-11	2.1297282828984226e-11	2.0962508118482793e-11	2.066274579477781e-11	2.039544782576209e-11	2.0158395652835166e-11	1.9949664214865902e-11	1.9767591654803972e-11	1.9610753881330944e-11	1.9477943315954752e-11	1.9368151277296134e-11	1.9280553558762242e-11	1.921449884734608e-11	1.916949970243194e-11	1.9145225881344505e-11
